1	0.637320328	0.002188855
3	0.94360534	0.002188855
4	0.117563944	0.002188855
6	0.118337391	0.002188855
7	1.7015834	0.002188855
10	0.1546894	0.002188855
11	0.9281364	0.002188855
12	0.637320328	0.002188855
13	0.748696696	0.002188855
14	1.0828258	0.002188855
15	0.053367843	0.002188855
16	0.637320328	0.002188855
17	1.19110838	0.002188855
18	1.74025575	0.002188855
19	1.71705234	0.002188855
20	0.637320328	0.002188855
21	0.97454322	0.002188855
22	0.94360534	0.002188855
23	0.679859913	0.002188855
24	1.04415345	0.002188855
25	0.736321544	0.002188855
26	1.12923262	0.002188855
27	0.638867222	0.002188855
28	0.99774663	0.002188855
29	0.78118147	0.002188855
30	1.21431179	0.002188855
31	0.613343471	0.002188855
32	0.91266746	0.002188855
33	0.691461618	0.002188855
34	1.10602921	0.002188855
38	0.024750304	0.002188855
40	0.375895242	0.002188855
45	1.44634589	0.002188855
51	3.68160772	0.002188855
