1	0.109398278	0.000375725
3	0.161973178	0.000375725
4	0.020180265	0.000375725
6	0.02031303	0.000375725
7	0.29208278	0.000375725
10	0.02655298	0.000375725
11	0.15931788	0.000375725
12	0.109398278	0.000375725
13	0.128516423	0.000375725
14	0.18587086	0.000375725
15	0.009160778	0.000375725
16	0.109398278	0.000375725
17	0.204457946	0.000375725
18	0.298721025	0.000375725
19	0.294738078	0.000375725
20	0.109398278	0.000375725
21	0.167283774	0.000375725
22	0.161973178	0.000375725
23	0.116700347	0.000375725
24	0.179232615	0.000375725
25	0.126392185	0.000375725
26	0.193836754	0.000375725
27	0.109663807	0.000375725
28	0.171266721	0.000375725
29	0.134092549	0.000375725
30	0.208440893	0.000375725
31	0.105282566	0.000375725
32	0.156662582	0.000375725
33	0.118691821	0.000375725
34	0.189853807	0.000375725
38	0.004248477	0.000375725
40	0.064523741	0.000375725
45	0.248270363	0.000375725
51	0.631960924	0.000375725
