1	0.214781945	0.000737661
3	0.318002394	0.000737661
4	0.03961997	0.000737661
6	0.039880628	0.000737661
7	0.57344694	0.000737661
10	0.05213154	0.000737661
11	0.31278924	0.000737661
12	0.214781945	0.000737661
13	0.252316654	0.000737661
14	0.36492078	0.000737661
15	0.017985381	0.000737661
16	0.214781945	0.000737661
17	0.401412858	0.000737661
18	0.586479825	0.000737661
19	0.578660094	0.000737661
20	0.214781945	0.000737661
21	0.328428702	0.000737661
22	0.318002394	0.000737661
23	0.229118118	0.000737661
24	0.351887895	0.000737661
25	0.24814613	0.000737661
26	0.380560242	0.000737661
27	0.21530326	0.000737661
28	0.336248433	0.000737661
29	0.263264277	0.000737661
30	0.409232589	0.000737661
31	0.206701556	0.000737661
32	0.307576086	0.000737661
33	0.233027984	0.000737661
34	0.372740511	0.000737661
38	0.008341046	0.000737661
40	0.126679642	0.000737661
45	0.487429899	0.000737661
51	1.240730652	0.000737661
