1	0.000101369	3.48149E-07
3	0.000150086	3.48149E-07
4	1.86992E-05	3.48149E-07
6	1.88222E-05	3.48149E-07
7	0.000270646	3.48149E-07
10	2.46042E-05	3.48149E-07
11	0.000147625	3.48149E-07
12	0.000101369	3.48149E-07
13	0.000119084	3.48149E-07
14	0.000172229	3.48149E-07
15	8.48845E-06	3.48149E-07
16	0.000101369	3.48149E-07
17	0.000189452	3.48149E-07
18	0.000276797	3.48149E-07
19	0.000273107	3.48149E-07
20	0.000101369	3.48149E-07
21	0.000155006	3.48149E-07
22	0.000150086	3.48149E-07
23	0.000108135	3.48149E-07
24	0.000166078	3.48149E-07
25	0.000117116	3.48149E-07
26	0.000179611	3.48149E-07
27	0.000101615	3.48149E-07
28	0.000158697	3.48149E-07
29	0.000124251	3.48149E-07
30	0.000193143	3.48149E-07
31	9.75557E-05	3.48149E-07
32	0.000145165	3.48149E-07
33	0.000109981	3.48149E-07
34	0.00017592	3.48149E-07
38	3.93667E-06	3.48149E-07
40	5.97882E-05	3.48149E-07
45	0.000230049	3.48149E-07
51	0.00058558	3.48149E-07
